order_item_id,transaction_id,product_id,quantity,price
5561,5561,5,5,4.36
5562,5562,4,2,5.53
5563,5563,5,4,4.36
5564,5564,10,2,3.41
5565,5565,23,1,3.63
5566,5566,6,2,3.51
5567,5567,24,4,2.96
5568,5568,11,1,3.7
5569,5569,20,1,5.96
5570,5570,16,1,4.89
5571,5571,17,4,3.59
5572,5572,14,1,4.33
5573,5573,8,3,4.66
5574,5574,22,5,6.38
5575,5575,16,2,4.89
5576,5576,23,4,3.63
5577,5577,23,5,3.63
5578,5578,16,5,4.89
5579,5579,24,2,2.96
5580,5580,16,1,4.89
5581,5581,13,4,3.41
5582,5582,23,4,3.63
5583,5583,20,5,5.96
5584,5584,11,4,3.7
5585,5585,7,1,3.43
5586,5586,4,3,5.53
5587,5587,13,3,3.41
5588,5588,22,3,6.38
5589,5589,7,2,3.43
5590,5590,23,5,3.63
5591,5591,6,2,3.51
5592,5592,19,2,3.74
5593,5593,5,1,4.36
5594,5594,8,1,4.66
5595,5595,6,4,3.51
5596,5596,20,2,5.96
5597,5597,5,5,4.36
5598,5598,26,1,6.48
5599,5599,26,1,6.48
5600,5600,10,1,3.41
5601,5601,5,5,4.36
5602,5602,2,5,4.32
5603,5603,26,1,6.48
5604,5604,8,2,4.66
5605,5605,9,2,3.04
5606,5606,4,1,5.53
5607,5607,14,2,4.33
5608,5608,12,1,5.06
5609,5609,18,1,5.14
5610,5610,10,2,3.41
5611,5611,20,4,5.96
5612,5612,7,4,3.43
5613,5613,21,1,4.82
5614,5614,13,1,3.41
5615,5615,1,4,6.17
5616,5616,26,3,6.48
5617,5617,15,4,3.78
5618,5618,21,5,4.82
5619,5619,10,3,3.41
5620,5620,14,5,4.33
5621,5621,1,4,6.17
5622,5622,4,3,5.53
5623,5623,4,4,5.53
5624,5624,5,5,4.36
5625,5625,20,4,5.96
5626,5626,1,2,6.17
5627,5627,19,3,3.74
5628,5628,15,4,3.78
5629,5629,21,3,4.82
5630,5630,16,5,4.89
5631,5631,7,3,3.43
5632,5632,10,5,3.41
5633,5633,17,3,3.59
5634,5634,26,1,6.48
5635,5635,6,1,3.51
5636,5636,10,5,3.41
5637,5637,5,2,4.36
5638,5638,6,3,3.51
5639,5639,2,1,4.32
5640,5640,6,2,3.51
5641,5641,15,5,3.78
5642,5642,1,3,6.17
5643,5643,21,1,4.82
5644,5644,13,2,3.41
5645,5645,6,5,3.51
5646,5646,23,3,3.63
5647,5647,8,4,4.66
5648,5648,15,5,3.78
5649,5649,18,5,5.14
5650,5650,26,4,6.48
5651,5651,4,2,5.53
5652,5652,7,5,3.43
5653,5653,24,2,2.96
5654,5654,24,2,2.96
5655,5655,14,3,4.33
5656,5656,15,1,3.78
5657,5657,15,1,3.78
5658,5658,16,2,4.89
5659,5659,6,5,3.51
5660,5660,9,7,3.04
5661,5661,24,5,2.96
5662,5662,14,3,4.33
5663,5663,19,2,3.74
5664,5664,7,5,3.43
5665,5665,7,1,3.43
5666,5666,13,3,3.41
5667,5667,3,5,2.83
5668,5668,9,4,3.04
5669,5669,17,1,3.59
5670,5670,13,4,3.41
5671,5671,2,5,4.32
5672,5672,1,5,6.17
5673,5673,11,4,3.7
5674,5674,9,3,3.04
5675,5675,18,5,5.14
5676,5676,1,4,6.17
5677,5677,12,3,5.06
5678,5678,6,3,3.51
5679,5679,5,3,4.36
5680,5680,20,5,5.96
5681,5681,14,3,4.33
5682,5682,6,5,3.51
5683,5683,2,4,4.32
5684,5684,3,4,2.83
5685,5685,20,3,5.96
5686,5686,5,3,4.36
5687,5687,26,2,6.48
5688,5688,3,5,2.83
5689,5689,6,4,3.51
5690,5690,10,2,3.41
5691,5691,2,2,4.32
5692,5692,19,3,3.74
5693,5693,2,5,4.32
5694,5694,8,4,4.66
5695,5695,11,1,3.7
5696,5696,1,2,6.17
5697,5697,9,4,3.04
5698,5698,13,5,3.41
5699,5699,10,3,3.41
5700,5700,12,3,5.06
5701,5701,26,1,6.48
5702,5702,16,2,4.89
5703,5703,19,1,3.74
5704,5704,9,1,3.04
5705,5705,10,1,3.41
5706,5706,4,4,5.53
5707,5707,17,3,3.59
5708,5708,24,5,2.96
5709,5709,2,3,4.32
5710,5710,6,2,3.51
5711,5711,7,5,3.43
5712,5712,21,1,4.82
5713,5713,8,2,4.66
5714,5714,4,3,5.53
5715,5715,5,1,4.36
5716,5716,8,5,4.66
5717,5717,23,4,3.63
5718,5718,18,4,5.14
5719,5719,6,4,3.51
5720,5720,11,4,3.7
5721,5721,19,2,3.74
5722,5722,2,2,4.32
5723,5723,24,3,2.96
5724,5724,17,1,3.59
5725,5725,26,3,6.48
5726,5726,2,1,4.32
5727,5727,8,2,4.66
5728,5728,6,5,3.51
5729,5729,10,4,3.41
5730,5730,6,5,3.51
5731,5731,20,5,5.96
5732,5732,2,1,4.32
5733,5733,1,5,6.17
5734,5734,19,4,3.74
5735,5735,5,5,4.36
5736,5736,22,2,6.38
5737,5737,2,2,4.32
5738,5738,16,5,4.89
5739,5739,5,3,4.36
5740,5740,7,5,3.43
5741,5741,8,1,4.66
5742,5742,23,2,3.63
5743,5743,13,1,3.41
5744,5744,17,1,3.59
5745,5745,23,4,3.63
5746,5746,18,4,5.14
5747,5747,11,3,3.7
5748,5748,13,4,3.41
5749,5749,13,4,3.41
5750,5750,6,2,3.51
5751,5751,8,3,4.66
5752,5752,15,3,3.78
5753,5753,12,1,5.06
5754,5754,7,3,3.43
5755,5755,13,2,3.41
5756,5756,19,1,3.74
5757,5757,7,4,3.43
5758,5758,7,4,3.43
5759,5759,5,3,4.36
5760,5760,9,1,3.04
5761,5761,21,4,4.82
5762,5762,16,1,4.89
5763,5763,17,5,3.59
5764,5764,6,2,3.51
5765,5765,1,2,6.17
5766,5766,11,4,3.7
5767,5767,11,5,3.7
5768,5768,16,5,4.89
5769,5769,10,4,3.41
5770,5770,11,2,3.7
5771,5771,21,2,4.82
5772,5772,9,2,3.04
5773,5773,1,4,6.17
5774,5774,3,1,2.83
5775,5775,20,3,5.96
5776,5776,16,5,4.89
5777,5777,15,3,3.78
5778,5778,18,4,5.14
5779,5779,2,3,4.32
5780,5780,9,4,3.04
5781,5781,19,4,3.74
5782,5782,24,5,2.96
5783,5783,11,5,3.7
5784,5784,19,5,3.74
5785,5785,24,2,2.96
5786,5786,6,1,3.51
5787,5787,24,1,2.96
5788,5788,19,1,3.74
5789,5789,22,4,6.38
5790,5790,24,1,2.96
5791,5791,18,5,5.14
5792,5792,8,5,4.66
5793,5793,13,2,3.41
5794,5794,3,5,2.83
5795,5795,2,5,4.32
5796,5796,18,1,5.14
5797,5797,23,4,3.63
5798,5798,13,1,3.41
5799,5799,20,4,5.96
5800,5800,12,4,5.06
5801,5801,13,4,3.41
5802,5802,14,3,4.33
5803,5803,17,5,3.59
5804,5804,1,2,6.17
5805,5805,23,5,3.63
5806,5806,21,3,4.82
5807,5807,11,1,3.7
5808,5808,2,5,4.32
5809,5809,10,5,3.41
5810,5810,16,2,4.89
5811,5811,18,4,5.14
5812,5812,18,4,5.14
5813,5813,3,5,2.83
5814,5814,8,1,4.66
5815,5815,14,5,4.33
5816,5816,15,1,3.78
5817,5817,12,2,5.06
5818,5818,14,4,4.33
5819,5819,11,1,3.7
5820,5820,22,2,6.38
5821,5821,14,4,4.33
5822,5822,19,1,3.74
5823,5823,1,2,6.17
5824,5824,4,5,5.53
5825,5825,18,1,5.14
5826,5826,1,1,6.17
5827,5827,17,5,3.59
5828,5828,4,4,5.53
5829,5829,20,5,5.96
5830,5830,13,1,3.41
5831,5831,11,3,3.7
5832,5832,19,4,3.74
5833,5833,11,4,3.7
5834,5834,6,5,3.51
5835,5835,6,4,3.51
5836,5836,10,2,3.41
5837,5837,23,5,3.63
5838,5838,18,2,5.14
5839,5839,15,1,3.78
5840,5840,20,2,5.96
5841,5841,6,5,3.51
5842,5842,5,5,4.36
5843,5843,3,5,2.83
5844,5844,15,5,3.78
5845,5845,14,5,4.33
5846,5846,7,4,3.43
5847,5847,12,2,5.06
5848,5848,20,4,5.96
5849,5849,11,5,3.7
5850,5850,7,1,3.43
5851,5851,21,3,4.82
5852,5852,23,1,3.63
5853,5853,23,3,3.63
5854,5854,26,2,6.48
5855,5855,26,1,6.48
5856,5856,13,5,3.41
5857,5857,6,1,3.51
5858,5858,1,5,6.17
5859,5859,6,1,3.51
5860,5860,3,3,2.83
5861,5861,8,1,4.66
5862,5862,20,3,5.96
5863,5863,24,5,2.96
5864,5864,10,2,3.41
5865,5865,11,4,3.7
5866,5866,16,3,4.89
5867,5867,17,1,3.59
5868,5868,13,2,3.41
5869,5869,6,5,3.51
5870,5870,17,5,3.59
5871,5871,16,5,4.89
5872,5872,10,5,3.41
5873,5873,22,5,6.38
5874,5874,3,2,2.83
5875,5875,13,1,3.41
5876,5876,9,3,3.04
5877,5877,16,3,4.89
5878,5878,7,2,3.43
5879,5879,3,4,2.83
5880,5880,12,2,5.06
5881,5881,6,4,3.51
5882,5882,20,2,5.96
5883,5883,18,2,5.14
5884,5884,2,4,4.32
5885,5885,10,5,3.41
5886,5886,24,2,2.96
5887,5887,9,1,3.04
5888,5888,6,1,3.51
5889,5889,11,1,3.7
5890,5890,6,2,3.51
5891,5891,18,1,5.14
5892,5892,4,5,5.53
5893,5893,17,4,3.59
5894,5894,18,4,5.14
5895,5895,10,1,3.41
5896,5896,23,3,3.63
5897,5897,15,1,3.78
5898,5898,16,2,4.89
5899,5899,17,2,3.59
5900,5900,12,5,5.06
5901,5901,16,1,4.89
5902,5902,14,2,4.33
5903,5903,18,5,5.14
5904,5904,14,1,4.33
5905,5905,7,5,3.43
5906,5906,22,4,6.38
5907,5907,6,4,3.51
5908,5908,7,3,3.43
5909,5909,4,4,5.53
5910,5910,8,4,4.66
5911,5911,2,1,4.32
5912,5912,14,4,4.33
5913,5913,21,1,4.82
5914,5914,9,4,3.04
5915,5915,8,4,4.66
5916,5916,14,3,4.33
5917,5917,1,2,6.17
5918,5918,5,5,4.36
5919,5919,8,3,4.66
5920,5920,3,4,2.83
5921,5921,9,7,3.04
5922,5922,12,4,5.06
5923,5923,20,3,5.96
5924,5924,20,2,5.96
5925,5925,2,3,4.32
5926,5926,18,1,5.14
5927,5927,19,1,3.74
5928,5928,6,3,3.51
5929,5929,17,2,3.59
5930,5930,18,3,5.14
5931,5931,14,5,4.33
5932,5932,1,4,6.17
5933,5933,15,1,3.78
5934,5934,23,5,3.63
5935,5935,22,2,6.38
5936,5936,5,2,4.36
5937,5937,11,2,3.7
5938,5938,26,1,6.48
5939,5939,9,1,3.04
5940,5940,21,3,4.82
5941,5941,18,4,5.14
5942,5942,12,2,5.06
5943,5943,16,2,4.89
5944,5944,20,4,5.96
5945,5945,19,5,3.74
5946,5946,9,8,3.04
5947,5947,16,5,4.89
5948,5948,8,2,4.66
5949,5949,15,3,3.78
5950,5950,10,2,3.41
5951,5951,11,3,3.7
5952,5952,17,4,3.59
5953,5953,8,1,4.66
5954,5954,24,4,2.96
5955,5955,13,3,3.41
5956,5956,4,1,5.53
5957,5957,7,5,3.43
5958,5958,2,3,4.32
5959,5959,23,1,3.63
5960,5960,9,7,3.04
5961,5961,11,3,3.7
5962,5962,4,3,5.53
5963,5963,21,4,4.82
5964,5964,20,3,5.96
5965,5965,2,2,4.32
5966,5966,3,1,2.83
5967,5967,3,2,2.83
5968,5968,5,5,4.36
5969,5969,8,3,4.66
5970,5970,6,4,3.51
5971,5971,5,4,4.36
5972,5972,20,1,5.96
5973,5973,18,5,5.14
5974,5974,22,2,6.38
5975,5975,17,5,3.59
5976,5976,22,4,6.38
5977,5977,2,3,4.32
5978,5978,4,5,5.53
5979,5979,6,1,3.51
5980,5980,15,4,3.78
5981,5981,12,5,5.06
5982,5982,10,4,3.41
5983,5983,12,1,5.06
5984,5984,24,3,2.96
5985,5985,12,3,5.06
5986,5986,12,2,5.06
5987,5987,15,1,3.78
5988,5988,11,4,3.7
5989,5989,2,5,4.32
5990,5990,26,1,6.48
5991,5991,26,1,6.48
5992,5992,10,3,3.41
5993,5993,8,2,4.66
5994,5994,24,3,2.96
5995,5995,9,4,3.04
5996,5996,11,1,3.7
5997,5997,22,1,6.38
5998,5998,9,1,3.04
5999,5999,2,4,4.32
6000,6000,16,4,4.89
6001,6001,26,2,6.48
6002,6002,15,1,3.78
6003,6003,23,5,3.63
6004,6004,1,4,6.17
6005,6005,14,3,4.33
6006,6006,15,3,3.78
6007,6007,11,2,3.7
6008,6008,2,1,4.32
6009,6009,14,3,4.33
6010,6010,19,1,3.74
6011,6011,6,3,3.51
6012,6012,4,1,5.53
6013,6013,23,4,3.63
6014,6014,5,2,4.36
6015,6015,16,2,4.89
6016,6016,12,4,5.06
6017,6017,1,1,6.17
6018,6018,26,5,6.48
6019,6019,6,3,3.51
6020,6020,1,5,6.17
6021,6021,10,5,3.41
6022,6022,17,3,3.59
6023,6023,26,4,6.48
6024,6024,15,5,3.78
6025,6025,7,3,3.43
6026,6026,23,5,3.63
6027,6027,13,2,3.41
6028,6028,26,3,6.48
6029,6029,12,2,5.06
6030,6030,9,4,3.04
6031,6031,5,5,4.36
6032,6032,24,3,2.96
6033,6033,26,3,6.48
6034,6034,14,4,4.33
6035,6035,24,2,2.96
6036,6036,17,1,3.59
6037,6037,10,5,3.41
6038,6038,5,2,4.36
6039,6039,11,2,3.7
6040,6040,12,3,5.06
6041,6041,9,4,3.04
6042,6042,13,2,3.41
6043,6043,17,1,3.59
6044,6044,11,5,3.7
6045,6045,10,1,3.41
6046,6046,11,2,3.7
6047,6047,20,1,5.96
6048,6048,26,1,6.48
6049,6049,11,4,3.7
6050,6050,26,4,6.48
6051,6051,14,4,4.33
6052,6052,7,5,3.43
6053,6053,5,2,4.36
6054,6054,1,3,6.17
6055,6055,20,1,5.96
6056,6056,8,2,4.66
6057,6057,2,4,4.32
6058,6058,20,1,5.96
6059,6059,18,3,5.14
6060,6060,5,3,4.36
6061,6061,13,4,3.41
6062,6062,17,1,3.59
6063,6063,22,3,6.38
6064,6064,23,3,3.63
6065,6065,7,1,3.43
6066,6066,12,1,5.06
6067,6067,18,1,5.14
6068,6068,9,5,3.04
6069,6069,3,5,2.83
6070,6070,15,5,3.78
6071,6071,1,5,6.17
6072,6072,4,2,5.53
6073,6073,11,1,3.7
6074,6074,16,4,4.89
6075,6075,6,3,3.51
6076,6076,4,4,5.53
6077,6077,19,5,3.74
6078,6078,22,2,6.38
6079,6079,12,3,5.06
6080,6080,1,5,6.17
6081,6081,10,4,3.41
6082,6082,5,4,4.36
6083,6083,16,1,4.89
6084,6084,26,1,6.48
6085,6085,6,2,3.51
6086,6086,8,1,4.66
6087,6087,19,5,3.74
6088,6088,3,5,2.83
6089,6089,19,3,3.74
6090,6090,13,4,3.41
6091,6091,15,5,3.78
6092,6092,21,3,4.82
6093,6093,4,2,5.53
6094,6094,18,4,5.14
6095,6095,6,3,3.51
6096,6096,12,5,5.06
6097,6097,26,2,6.48
6098,6098,9,1,3.04
6099,6099,7,5,3.43
6100,6100,2,4,4.32
6101,6101,5,5,4.36
6102,6102,7,5,3.43
6103,6103,9,3,3.04
6104,6104,4,1,5.53
6105,6105,10,5,3.41
6106,6106,10,4,3.41
6107,6107,1,5,6.17
6108,6108,22,4,6.38
6109,6109,6,5,3.51
6110,6110,8,5,4.66
6111,6111,4,4,5.53
6112,6112,11,1,3.7
6113,6113,13,1,3.41
6114,6114,22,5,6.38
6115,6115,4,5,5.53
6116,6116,12,1,5.06
6117,6117,19,4,3.74
6118,6118,1,2,6.17
6119,6119,7,1,3.43
6120,6120,12,3,5.06
6121,6121,13,1,3.41
6122,6122,13,2,3.41
6123,6123,15,2,3.78
6124,6124,9,7,3.04
6125,6125,9,4,3.04
6126,6126,10,4,3.41
6127,6127,20,2,5.96
6128,6128,12,2,5.06
6129,6129,3,2,2.83
6130,6130,3,1,2.83
6131,6131,22,1,6.38
6132,6132,23,5,3.63
6133,6133,15,3,3.78
6134,6134,2,4,4.32
6135,6135,13,5,3.41
6136,6136,14,2,4.33
6137,6137,4,3,5.53
6138,6138,23,3,3.63
6139,6139,26,1,6.48
6140,6140,6,2,3.51
6141,6141,20,3,5.96
6142,6142,22,3,6.38
6143,6143,3,1,2.83
6144,6144,17,4,3.59
6145,6145,23,5,3.63
6146,6146,19,5,3.74
6147,6147,8,4,4.66
6148,6148,16,4,4.89
6149,6149,13,1,3.41
6150,6150,11,4,3.7
6151,6151,26,3,6.48
6152,6152,18,2,5.14
6153,6153,1,2,6.17
6154,6154,15,1,3.78
6155,6155,19,4,3.74
6156,6156,26,4,6.48
6157,6157,11,4,3.7
6158,6158,19,2,3.74
6159,6159,6,5,3.51
6160,6160,15,1,3.78
6161,6161,7,1,3.43
6162,6162,5,1,4.36
6163,6163,9,4,3.04
6164,6164,9,5,3.04
6165,6165,1,1,6.17
6166,6166,4,2,5.53
6167,6167,12,1,5.06
6168,6168,15,4,3.78
6169,6169,2,1,4.32
6170,6170,1,4,6.17
6171,6171,19,1,3.74
6172,6172,23,4,3.63
6173,6173,16,3,4.89
6174,6174,22,3,6.38
6175,6175,22,1,6.38
6176,6176,2,4,4.32
6177,6177,6,2,3.51
6178,6178,3,2,2.83
6179,6179,1,5,6.17
6180,6180,1,3,6.17
6181,6181,15,5,3.78
6182,6182,8,1,4.66
6183,6183,7,3,3.43
6184,6184,13,5,3.41
6185,6185,7,5,3.43
6186,6186,20,2,5.96
6187,6187,17,2,3.59
6188,6188,23,5,3.63
6189,6189,15,4,3.78
6190,6190,13,3,3.41
6191,6191,15,1,3.78
6192,6192,4,1,5.53
6193,6193,20,3,5.96
6194,6194,9,4,3.04
6195,6195,11,4,3.7
6196,6196,14,4,4.33
6197,6197,10,1,3.41
6198,6198,4,3,5.53
6199,6199,24,3,2.96
6200,6200,14,1,4.33
6201,6201,14,4,4.33
6202,6202,24,4,2.96
6203,6203,3,4,2.83
6204,6204,22,1,6.38
6205,6205,17,4,3.59
6206,6206,7,1,3.43
6207,6207,14,2,4.33
6208,6208,3,3,2.83
6209,6209,2,1,4.32
6210,6210,16,1,4.89
6211,6211,14,1,4.33
6212,6212,23,3,3.63
6213,6213,1,1,6.17
6214,6214,21,4,4.82
6215,6215,9,2,3.04
6216,6216,24,3,2.96
6217,6217,13,5,3.41
6218,6218,16,5,4.89
6219,6219,7,2,3.43
6220,6220,10,2,3.41
6221,6221,1,5,6.17
6222,6222,26,2,6.48
6223,6223,26,4,6.48
6224,6224,7,3,3.43
6225,6225,4,4,5.53
6226,6226,16,3,4.89
6227,6227,7,4,3.43
6228,6228,18,5,5.14
6229,6229,8,1,4.66
6230,6230,3,1,2.83
6231,6231,26,2,6.48
6232,6232,22,1,6.38
6233,6233,21,2,4.82
6234,6234,19,4,3.74
6235,6235,22,4,6.38
6236,6236,23,1,3.63
6237,6237,13,5,3.41
6238,6238,24,2,2.96
6239,6239,2,4,4.32
6240,6240,15,4,3.78
6241,6241,12,1,5.06
6242,6242,3,2,2.83
6243,6243,9,5,3.04
6244,6244,13,4,3.41
6245,6245,4,3,5.53
6246,6246,23,2,3.63
6247,6247,7,4,3.43
6248,6248,21,2,4.82
6249,6249,12,3,5.06
6250,6250,16,4,4.89
6251,6251,12,5,5.06
6252,6252,17,5,3.59
6253,6253,11,5,3.7
6254,6254,3,4,2.83
6255,6255,1,5,6.17
6256,6256,15,3,3.78
6257,6257,1,3,6.17
6258,6258,1,4,6.17
6259,6259,11,2,3.7
6260,6260,3,3,2.83
6261,6261,5,4,4.36
6262,6262,11,2,3.7
6263,6263,22,4,6.38
6264,6264,23,1,3.63
6265,6265,17,2,3.59
6266,6266,11,5,3.7
6267,6267,12,5,5.06
6268,6268,14,2,4.33
6269,6269,26,1,6.48
6270,6270,6,5,3.51
6271,6271,13,1,3.41
6272,6272,8,3,4.66
6273,6273,26,1,6.48
6274,6274,14,4,4.33
6275,6275,4,3,5.53
6276,6276,3,5,2.83
6277,6277,12,2,5.06
6278,6278,16,2,4.89
6279,6279,15,2,3.78
6280,6280,4,5,5.53
6281,6281,13,1,3.41
6282,6282,19,4,3.74
6283,6283,7,2,3.43
6284,6284,2,4,4.32
6285,6285,1,4,6.17
6286,6286,26,3,6.48
6287,6287,7,5,3.43
6288,6288,7,2,3.43
6289,6289,10,5,3.41
6290,6290,10,4,3.41
6291,6291,23,5,3.63
6292,6292,21,4,4.82
6293,6293,15,2,3.78
6294,6294,3,2,2.83
6295,6295,1,4,6.17
6296,6296,18,5,5.14
6297,6297,7,5,3.43
6298,6298,14,5,4.33
6299,6299,15,5,3.78
6300,6300,12,2,5.06
6301,6301,8,3,4.66
6302,6302,2,5,4.32
6303,6303,21,5,4.82
6304,6304,18,4,5.14
6305,6305,8,2,4.66
6306,6306,26,5,6.48
6307,6307,26,4,6.48
6308,6308,26,3,6.48
6309,6309,17,1,3.59
6310,6310,17,3,3.59
6311,6311,5,3,4.36
6312,6312,15,4,3.78
6313,6313,23,1,3.63
6314,6314,11,3,3.7
6315,6315,7,2,3.43
6316,6316,5,1,4.36
6317,6317,5,5,4.36
6318,6318,18,2,5.14
6319,6319,14,1,4.33
6320,6320,8,4,4.66
6321,6321,14,4,4.33
6322,6322,16,5,4.89
6323,6323,12,4,5.06
6324,6324,5,2,4.36
6325,6325,26,3,6.48
6326,6326,18,3,5.14
6327,6327,20,2,5.96
6328,6328,18,3,5.14
6329,6329,2,3,4.32
6330,6330,22,5,6.38
6331,6331,4,5,5.53
6332,6332,14,3,4.33
6333,6333,3,3,2.83
6334,6334,20,2,5.96
6335,6335,5,5,4.36
6336,6336,6,5,3.51
6337,6337,1,3,6.17
6338,6338,2,1,4.32
6339,6339,4,3,5.53
6340,6340,20,3,5.96
6341,6341,1,5,6.17
6342,6342,9,6,3.04
6343,6343,6,4,3.51
6344,6344,17,1,3.59
6345,6345,23,1,3.63
6346,6346,16,1,4.89
6347,6347,1,3,6.17
6348,6348,13,1,3.41
6349,6349,3,5,2.83
6350,6350,4,2,5.53
6351,6351,1,1,6.17
6352,6352,13,1,3.41
6353,6353,6,4,3.51
6354,6354,18,5,5.14
6355,6355,20,3,5.96
6356,6356,21,4,4.82
6357,6357,3,4,2.83
6358,6358,23,5,3.63
6359,6359,6,2,3.51
6360,6360,18,5,5.14
6361,6361,16,2,4.89
6362,6362,22,4,6.38
6363,6363,26,3,6.48
6364,6364,26,3,6.48
6365,6365,19,3,3.74
6366,6366,8,4,4.66
6367,6367,20,4,5.96
6368,6368,18,1,5.14
6369,6369,11,1,3.7
6370,6370,7,1,3.43
6371,6371,14,2,4.33
6372,6372,19,4,3.74
6373,6373,1,2,6.17
6374,6374,24,2,2.96
6375,6375,4,1,5.53
6376,6376,20,1,5.96
6377,6377,9,3,3.04
6378,6378,2,2,4.32
6379,6379,8,5,4.66
6380,6380,4,4,5.53
6381,6381,4,4,5.53
6382,6382,8,3,4.66
6383,6383,5,3,4.36
6384,6384,5,5,4.36
6385,6385,20,2,5.96
6386,6386,23,5,3.63
6387,6387,20,2,5.96
6388,6388,3,3,2.83
6389,6389,3,1,2.83
6390,6390,13,4,3.41
6391,6391,14,2,4.33
6392,6392,2,3,4.32
6393,6393,9,7,3.04
6394,6394,21,1,4.82
6395,6395,20,1,5.96
6396,6396,2,4,4.32
6397,6397,12,1,5.06
6398,6398,23,5,3.63
6399,6399,6,4,3.51
6400,6400,10,5,3.41
6401,6401,4,1,5.53
6402,6402,24,1,2.96
6403,6403,14,3,4.33
6404,6404,12,3,5.06
6405,6405,7,5,3.43
6406,6406,16,2,4.89
6407,6407,1,2,6.17
6408,6408,26,4,6.48
6409,6409,9,7,3.04
6410,6410,6,2,3.51
6411,6411,11,3,3.7
6412,6412,11,5,3.7
6413,6413,15,5,3.78
6414,6414,11,3,3.7
6415,6415,8,1,4.66
6416,6416,13,2,3.41
6417,6417,26,3,6.48
6418,6418,11,3,3.7
6419,6419,14,5,4.33
6420,6420,19,1,3.74
6421,6421,1,1,6.17
6422,6422,19,1,3.74
6423,6423,15,5,3.78
6424,6424,18,3,5.14
6425,6425,9,3,3.04
6426,6426,8,2,4.66
6427,6427,15,2,3.78
6428,6428,26,1,6.48
6429,6429,5,3,4.36
6430,6430,6,5,3.51
6431,6431,2,3,4.32
6432,6432,23,1,3.63
6433,6433,2,1,4.32
6434,6434,22,4,6.38
6435,6435,7,4,3.43
6436,6436,7,3,3.43
6437,6437,15,2,3.78
6438,6438,8,4,4.66
6439,6439,8,4,4.66
6440,6440,10,3,3.41
6441,6441,1,2,6.17
6442,6442,18,1,5.14
6443,6443,24,2,2.96
6444,6444,21,3,4.82
6445,6445,2,1,4.32
6446,6446,12,2,5.06
6447,6447,3,5,2.83
6448,6448,23,2,3.63
6449,6449,8,2,4.66
6450,6450,7,4,3.43
6451,6451,22,2,6.38
6452,6452,24,2,2.96
6453,6453,7,4,3.43
6454,6454,10,5,3.41
6455,6455,24,4,2.96
6456,6456,4,3,5.53
6457,6457,3,5,2.83
6458,6458,3,3,2.83
6459,6459,7,3,3.43
6460,6460,22,2,6.38
6461,6461,1,3,6.17
6462,6462,12,1,5.06
6463,6463,26,4,6.48
6464,6464,18,2,5.14
6465,6465,9,7,3.04
6466,6466,23,2,3.63
6467,6467,6,1,3.51
6468,6468,14,4,4.33
6469,6469,26,4,6.48
6470,6470,16,5,4.89
6471,6471,13,2,3.41
6472,6472,16,1,4.89
6473,6473,20,3,5.96
6474,6474,19,4,3.74
6475,6475,22,4,6.38
6476,6476,12,2,5.06
6477,6477,4,1,5.53
6478,6478,10,3,3.41
6479,6479,12,1,5.06
6480,6480,6,4,3.51
6481,6481,9,3,3.04
6482,6482,23,3,3.63
6483,6483,7,5,3.43
6484,6484,5,1,4.36
6485,6485,14,2,4.33
6486,6486,8,1,4.66
6487,6487,11,3,3.7
6488,6488,12,2,5.06
6489,6489,23,5,3.63
6490,6490,17,1,3.59
6491,6491,1,5,6.17
6492,6492,13,3,3.41
6493,6493,24,3,2.96
6494,6494,17,5,3.59
6495,6495,16,4,4.89
6496,6496,13,2,3.41
6497,6497,21,1,4.82
6498,6498,22,2,6.38
6499,6499,12,3,5.06
6500,6500,4,5,5.53
6501,6501,3,3,2.83
6502,6502,5,4,4.36
6503,6503,4,2,5.53
6504,6504,11,1,3.7
6505,6505,5,2,4.36
6506,6506,13,2,3.41
6507,6507,1,1,6.17
6508,6508,5,1,4.36
6509,6509,9,4,3.04
6510,6510,12,5,5.06
6511,6511,1,4,6.17
6512,6512,14,4,4.33
6513,6513,13,3,3.41
6514,6514,20,2,5.96
6515,6515,4,3,5.53
6516,6516,13,4,3.41
6517,6517,22,3,6.38
6518,6518,5,2,4.36
6519,6519,23,2,3.63
6520,6520,3,5,2.83
6521,6521,14,1,4.33
6522,6522,12,2,5.06
6523,6523,6,1,3.51
6524,6524,8,2,4.66
6525,6525,1,2,6.17
6526,6526,21,4,4.82
6527,6527,6,4,3.51
6528,6528,2,5,4.32
6529,6529,7,1,3.43
6530,6530,3,5,2.83
6531,6531,13,2,3.41
6532,6532,17,1,3.59
6533,6533,6,2,3.51
6534,6534,2,2,4.32
6535,6535,7,5,3.43
6536,6536,13,1,3.41
6537,6537,7,4,3.43
6538,6538,21,5,4.82
6539,6539,26,2,6.48
6540,6540,2,3,4.32
6541,6541,24,3,2.96
6542,6542,18,4,5.14
6543,6543,22,2,6.38
6544,6544,13,4,3.41
6545,6545,4,3,5.53
6546,6546,2,4,4.32
6547,6547,22,4,6.38
6548,6548,10,1,3.41
6549,6549,6,1,3.51
6550,6550,12,2,5.06
6551,6551,24,4,2.96
6552,6552,12,4,5.06
6553,6553,5,3,4.36
6554,6554,14,5,4.33
6555,6555,22,2,6.38
6556,6556,2,5,4.32
6557,6557,16,5,4.89
6558,6558,15,3,3.78
